"","X","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cellType"
"88",3,"Eif2s3y",8.68698678547742,-6.16785791909178,0.518781045386058,-11.8891350675734,1.34795244764043e-32,1.09480697797356e-28,"Lhx6-Lhx8-Gaba"
"89",4,"Kdm5d",4.65270400018573,-4.89222422800801,0.522849307065542,-9.35685323074311,8.21467797704186e-21,5.00397108971505e-17,"Lhx6-Lhx8-Gaba"
"90",5,"Ddx3y",3.04509200072476,-4.71798575956591,0.53269407226317,-8.8568392351756,8.23151142287874e-19,4.01138014659727e-15,"Lhx6-Lhx8-Gaba"
"91",6,"Kdm6a",15.2128193913141,0.617264821431005,0.130525936890382,4.72905873067509,2.25563133077753e-06,0.00916011883428755,"Lhx6-Lhx8-Gaba"
"92",7,"Tsix",0.698410095205978,2.81360192125863,0.603441345037056,4.66259387825979,3.12248570034055e-06,0.0108689266534997,"Lhx6-Lhx8-Gaba"
"93",1,"Xist",74.2635500706847,8.28448928940023,0.410297327818888,20.1914288192906,1.16447690409661e-90,2.20004621490972e-86,"Mixed"
"94",2,"Uty",52.6148576272527,-6.86719843873206,0.362615435930864,-18.9379650127232,5.55011667659383e-80,5.24291771854437e-76,"Mixed"
"95",3,"Eif2s3y",30.1600548950172,-7.64777274204596,0.51001693424312,-14.9951349231089,7.90019912755605e-51,4.97528207056388e-47,"Mixed"
"96",4,"Kdm5d",21.4807391085298,-6.077497594155,0.428136236626021,-14.1952422482373,9.80470411100966e-46,4.63100686923264e-42,"Mixed"
"97",5,"Ddx3y",14.7986368644838,-6.61421632084553,0.513136795539015,-12.8897720419713,5.13955033894915e-38,1.94203049107533e-34,"Mixed"
"98",6,"Kdm6a",81.6558861121369,0.508299475005694,0.0614352089724213,8.2737486126868,1.29811711565736e-16,4.08755444435243e-13,"Mixed"
"99",7,"Tsix",3.26231393590418,3.08021572048284,0.417582289032832,7.37630833821274,1.62738879437445e-13,4.39232235601665e-10,"Mixed"
"100",8,"Greb1",5.89297685481917,-1.73122958655963,0.273314041698715,-6.33421384353181,2.38554464218324e-10,5.63376186559599e-07,"Mixed"
"101",9,"Gm29650",1.32517363511372,-3.90402104646777,0.626389149765362,-6.23258089309205,4.58812478356942e-10,9.63149350399744e-07,"Mixed"
"102",10,"Eif2s3x",8.91508381759126,0.886053245926139,0.180854325149684,4.89926489285119,9.61958813639398e-07,0.00181742878660892,"Mixed"
"103",11,"Upp2",208.126879317726,0.177278763771293,0.0423735084867832,4.18371690478705,2.86781202442665e-05,0.0492559750704479,"Mixed"
"104",12,"Jpx",24.3814654014285,0.428636825386844,0.106480205336675,4.02550712624525,5.68526585913649e-05,0.0895097732305548,"Mixed"
"105",1,"Xist",34.7450134802969,8.4573800460504,0.461595531995562,18.3220578619719,5.5186087297068e-75,1.42904373055758e-70,"Mixed-Meis2-Gaba"
"106",2,"Uty",20.3834430241892,-7.35268315596949,0.512781357418894,-14.3388269670713,1.2515296220097e-46,1.62041797809706e-42,"Mixed-Meis2-Gaba"
"107",3,"Eif2s3y",11.9295153914581,-6.80322092089979,0.520933257034919,-13.0596786229829,5.59635359714716e-39,4.83058587993752e-35,"Mixed-Meis2-Gaba"
"108",4,"Kdm5d",6.37769214676448,-6.09332437994787,0.527184511612599,-11.5582386161328,6.70704073358965e-31,4.3419704949076e-27,"Mixed-Meis2-Gaba"
"109",5,"Ddx3y",4.99830565334979,-5.53031666729865,0.541727222607847,-10.208674101102,1.81325627426108e-24,9.39085424439812e-21,"Mixed-Meis2-Gaba"
"110",6,"Tsix",1.41234607675732,2.92486133457236,0.5259911216502,5.56066673786461,2.68745953309813e-08,0.000115986274349293,"Mixed-Meis2-Gaba"
"111",1,"Xist",13.1166204779111,6.96441396112492,0.443903393906762,15.6890306691093,1.79779898970498e-55,4.5374648701164e-51,"NDB-SI-MA-STRv-Lhx8-Gaba"
"112",2,"Uty",15.4804434575301,-6.60115330512424,0.493264618358521,-13.382580179968,7.64467746851316e-41,9.64720073139018e-37,"NDB-SI-MA-STRv-Lhx8-Gaba"
"113",3,"Eif2s3y",8.54986553232584,-6.22218773230865,0.511872637569599,-12.1557342112522,5.34791572160744e-34,4.49920149658834e-30,"NDB-SI-MA-STRv-Lhx8-Gaba"
"114",4,"Kdm5d",4.2606372770873,-4.9435749952961,0.510468396540748,-9.68438992266091,3.51299587299934e-22,2.21661257096576e-18,"NDB-SI-MA-STRv-Lhx8-Gaba"
"115",5,"Ddx3y",3.83254362917428,-4.63540528387231,0.511416830132305,-9.06384970293823,1.25925882758914e-19,6.35648670990447e-16,"NDB-SI-MA-STRv-Lhx8-Gaba"
"116",6,"Kdm6a",17.268135934505,0.701740064410707,0.123601225174197,5.67745233448708,1.36715605262742e-08,5.75094193537726e-05,"NDB-SI-MA-STRv-Lhx8-Gaba"
"117",7,"Thsd4",11.6906213631109,0.653097207836329,0.154809820027643,4.21870658928298,2.45707774461082e-05,0.0885916931374749,"NDB-SI-MA-STRv-Lhx8-Gaba"
"118",1,"Uty",6.18304361634041,-6.07750736985598,0.417071342387177,-14.5718651755605,4.24150386996479e-48,1.04069538953456e-43,"PF-Fzd5-Glut"
"119",2,"Xist",6.32977023014542,5.97422976853621,0.435618320537737,13.7143675710459,8.32894506406773e-43,1.02179498045983e-38,"PF-Fzd5-Glut"
"120",3,"Eif2s3y",5.61935854751232,-5.73731009687476,0.468935705056407,-12.2347478236588,2.02733498608312e-34,1.65808970728451e-30,"PF-Fzd5-Glut"
"121",4,"Kdm5d",2.36338587308931,-4.72670736112109,0.451015930270534,-10.4801339462352,1.06592665916461e-25,6.53839412731575e-22,"PF-Fzd5-Glut"
"122",5,"Ddx3y",2.54839618843052,-4.29410488975585,0.490456739763,-8.75531834230856,2.03528194026766e-18,9.98753553728146e-15,"PF-Fzd5-Glut"
"123",1,"Xist",3.30786569179422,4.78015195681608,0.388334936980865,12.3093533483742,8.06669043226344e-35,9.1979020658065e-31,"PH-LHA-MM-Foxb1-Glut"
"124",2,"Uty",3.35568205679192,-5.63812046138386,0.458076937434367,-12.3082390765234,8.17882097261826e-35,9.1979020658065e-31,"PH-LHA-MM-Foxb1-Glut"
"125",3,"Eif2s3y",2.15144196784765,-5.1955658990014,0.495635043497039,-10.4826443714375,1.03800068162081e-25,7.78223711033845e-22,"PH-LHA-MM-Foxb1-Glut"
"126",4,"Kdm5d",1.44741196820357,-4.54916421050068,0.512205920236632,-8.8815143104926,6.59562494030916e-19,3.70871990393584e-15,"PH-LHA-MM-Foxb1-Glut"
"127",5,"Ddx3y",1.21633892014842,-4.12998153261748,0.521181826736829,-7.92426236055794,2.29504601957021e-15,1.03240350144346e-11,"PH-LHA-MM-Foxb1-Glut"
"128",1,"Xist",24.1379972048759,6.75434538511153,0.403673269319479,16.7322086907022,7.63535657697579e-63,2.03146297087018e-58,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"129",2,"Uty",21.5673477620545,-7.28588831307302,0.448816282106571,-16.2335650544491,2.91996496521728e-59,3.88442939322855e-55,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"130",3,"Eif2s3y",11.4334498434246,-7.09691143415442,0.510981380668733,-13.8887867594442,7.40794861397109e-44,6.56986269411049e-40,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"131",4,"Kdm5d",8.4998037851482,-5.49092420583175,0.420598019413812,-13.0550405669633,5.94783426505188e-39,3.95620196139925e-35,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"132",5,"Ddx3y",6.62264172898649,-5.68635472764472,0.469680941739468,-12.1068457804254,9.7158987319534e-34,5.17002403324704e-30,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"133",6,"Gm29650",0.751582917140083,-3.26395580221933,0.649429800373261,-5.02587931804695,5.01130971014679e-07,0.00222218176913609,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"134",7,"Kdm6a",22.6800004100878,0.488206727350068,0.104246125015063,4.68321222759623,2.82413841498871e-06,0.0107341466670271,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"135",8,"Tsix",0.719486567937594,2.57496139737622,0.558339471601634,4.61182045752519,3.99157699547788e-06,0.0132749871927106,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"136",9,"Ptprd",737.361849360085,0.224957148265332,0.0501666741476165,4.48419497779325,7.31897170037689e-06,0.0216365067844697,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"137",10,"Ddx3x",13.3932020113901,0.535203335520164,0.128226520152845,4.17388957356253,2.99442936916834e-05,0.079669787796093,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"138",1,"Xist",4.63905413452376,5.28591681572072,0.384052961945393,13.7635100871122,4.22504889474203e-43,1.0171382709202e-38,"Pitx2-Glut"
"139",2,"Uty",4.42127848742047,-6.26250774743379,0.481009096707789,-13.0195204005429,9.4764226855613e-39,1.14067699866101e-34,"Pitx2-Glut"
"140",3,"Eif2s3y",2.23803447326765,-5.3340331441388,0.512947820280826,-10.398783137861,2.51119496385876e-25,2.01515025199786e-21,"Pitx2-Glut"
"141",4,"Kdm5d",2.72152852010642,-4.55780865564772,0.471769832191848,-9.66108543751534,4.41164536947551e-22,2.65514876561884e-18,"Pitx2-Glut"
"142",5,"Ddx3y",1.83986870298993,-4.62484249982,0.479965121722723,-9.63578870735483,5.64567607873131e-22,2.71828011838755e-18,"Pitx2-Glut"
"143",6,"Kdm6a",5.02221778902832,0.685621956390571,0.159981171563305,4.28564155200769,1.82212582263572e-05,0.0731097617568872,"Pitx2-Glut"
"144",1,"Xist",22.624685587007,7.80500724277806,0.440420651744091,17.7217103963445,2.85110274985027e-70,7.57395445497723e-66,"PO-CEA-BST-Meis2-Gaba"
"145",2,"Uty",20.8295094317692,-5.97445457677698,0.419088230143378,-14.2558395751964,4.12313527103168e-46,5.47655442374783e-42,"PO-CEA-BST-Meis2-Gaba"
"146",3,"Eif2s3y",13.5474369577708,-6.37636041850389,0.505902710009939,-12.6039261943836,2.00889957462526e-36,1.77888057333067e-32,"PO-CEA-BST-Meis2-Gaba"
"147",4,"Kdm5d",10.4860860336465,-5.98671436814634,0.507442989490906,-11.7978068317636,4.00616781072582e-32,2.66059619729828e-28,"PO-CEA-BST-Meis2-Gaba"
"148",5,"Ddx3y",5.23356629786892,-5.42792180906002,0.524816769171999,-10.3425083341442,4.52534866492042e-25,2.40431774567222e-21,"PO-CEA-BST-Meis2-Gaba"
"149",6,"Kdm6a",29.241855451055,0.552777155253075,0.0872589472621778,6.33490515983655,2.37487310089457e-10,1.05147506542107e-06,"PO-CEA-BST-Meis2-Gaba"
"150",7,"Socs2",4.63570745767532,1.23776768531296,0.240208894036074,5.15288033059705,2.56515668448706e-07,0.00097347696176284,"PO-CEA-BST-Meis2-Gaba"
"151",8,"Tsix",1.06777767814394,2.31914398659174,0.532184650656048,4.35778067581021,1.31387948272329e-05,0.0436290105731802,"PO-CEA-BST-Meis2-Gaba"
"152",9,"Rnf220",10.3316145842684,1.14345999411584,0.271272154512043,4.21517643848357,2.49582986795583e-05,0.0736685782691628,"PO-CEA-BST-Meis2-Gaba"
"153",10,"Eif2s3x",5.00449893076511,0.938565756110777,0.226330203935657,4.14688689264647,3.3702644953058e-05,0.0895310763177986,"PO-CEA-BST-Meis2-Gaba"
"154",1,"Xist",5.1292937255309,6.16751644188484,0.448275547485153,13.7583155639091,4.53981295929624e-43,1.0172812879191e-38,"PO-COAa-PAA-MEA-Barhl2-Glut"
"155",2,"Uty",6.35945571982066,-4.72477511084952,0.469380778542651,-10.0659748477966,7.81096275807291e-24,8.75140267414488e-20,"PO-COAa-PAA-MEA-Barhl2-Glut"
"156",3,"Eif2s3y",3.32349155101776,-4.4809330141758,0.498692314423684,-8.98536609563396,2.57874345867462e-19,1.92614944739936e-15,"PO-COAa-PAA-MEA-Barhl2-Glut"
