"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rorb.8",2.90729639260652e-153,-1.47651007739721,0.026,0.268,1.08913137459826e-148,"19","Rorb"
"Rora.6",3.9906013630738e-152,-0.795489014160247,0.698,0.858,1.49495908263471e-147,"19","Rora"
"Frmpd4.7",3.96107587635973e-151,0.660801068044334,0.838,0.697,1.48389824480188e-146,"19","Frmpd4"
"Gab2.2",8.19904888233631e-151,-1.0011540767522,0.088,0.355,3.07152769230083e-146,"19","Gab2"
"Fmnl2.2",2.17219456482583e-150,-0.937103092748157,0.192,0.492,8.13747527875052e-146,"19","Fmnl2"
"Pdzrn4.5",1.12494904577801e-149,-0.977656228844234,0.198,0.488,4.21428411529358e-145,"19","Pdzrn4"
"Phlpp1.11",3.96824254144726e-149,-1.13733475234205,0.204,0.498,1.48658302087697e-144,"19","Phlpp1"
"Gria4.3",1.69367711157383e-148,-0.610583100438557,0.661,0.866,6.34485319537788e-144,"19","Gria4"
"Srrm4.4",7.65497324000803e-148,-0.927450210209822,0.099,0.368,2.86770607517181e-143,"19","Srrm4"
"Dchs2.1",1.79940828852373e-147,0.975564217559753,0.284,0.123,6.74094333046758e-143,"19","Dchs2"
"Iqschfp.8",3.35653601168821e-145,0.746770325944602,0.732,0.566,1.25742552069864e-140,"19","Iqschfp"
"Msi2.5",5.35755971397354e-145,-0.985897537688391,0.248,0.54,2.00704902004877e-140,"19","Msi2"
"Gabrb3.2",1.32167935486962e-144,0.587997834981095,0.858,0.795,4.95127519921258e-140,"19","Gabrb3"
"Kctd8.4",1.89744371902697e-144,-1.31448581307008,0.051,0.293,7.10820366021883e-140,"19","Kctd8"
"Plekhg1.9",1.90778365860508e-144,-1.6879281155391,0.023,0.252,7.14693914186636e-140,"19","Plekhg1"
"Ptprt.4",1.29907288376171e-143,0.607496419622394,0.7,0.476,4.86658683714813e-139,"19","Ptprt"
"Myt1l.2",1.05034096873395e-142,0.642464542450777,0.833,0.784,3.93478733707112e-138,"19","Myt1l"
"R3hdm1.1",1.75558667913577e-142,0.735262849620356,0.755,0.678,6.57677881737841e-138,"19","R3hdm1"
"Wwox.1",1.34623835601537e-141,-0.756396885987555,0.317,0.618,5.04327812930478e-137,"19","Wwox"
"Sez6.1",3.36604282873169e-141,1.00856481447462,0.366,0.193,1.26098696449946e-136,"19","Sez6"
"Ano3.2",1.44061129114211e-139,1.01150715832089,0.388,0.206,5.39681801887655e-135,"19","Ano3"
"Epha4.6",5.61809625401845e-139,-0.932861855381638,0.082,0.336,2.10465121868039e-134,"19","Epha4"
"Ube2e2.1",2.99628803007943e-138,-0.658386214677056,0.414,0.719,1.12246942182836e-133,"19","Ube2e2"
"Arhgap24.4",3.56890138353018e-138,-1.16345269117198,0.048,0.281,1.33698183629808e-133,"19","Arhgap24"
"Slc4a4.10",1.23994478773178e-137,0.603441593983847,0.449,0.247,4.6450811638008e-133,"19","Slc4a4"
"Gpc5.9",1.35261098384991e-137,-2.28565288987346,0.098,0.337,5.06715126769852e-133,"19","Gpc5"
"Slc2a13.4",4.11911692843997e-136,0.960436329397259,0.644,0.52,1.54310358373218e-131,"19","Slc2a13"
"C530008M17Rik.2",6.62076106024826e-135,-0.805017731092404,0.146,0.417,2.4802695083902e-130,"19","C530008M17Rik"
"Sgcd.3",3.76515538751865e-134,0.853473207226079,0.724,0.57,1.41050251127224e-129,"19","Sgcd"
"Aff2.3",1.34426367904963e-133,-0.908075813516157,0.156,0.421,5.03588059445574e-129,"19","Aff2"
"Cit.9",1.11515693479158e-132,-0.941934047193302,0.177,0.441,4.17760090911621e-128,"19","Cit"
"Camk1d.7",3.12375604413561e-132,0.90224036808163,0.665,0.537,1.17022148925408e-127,"19","Camk1d"
"Tafa1.6",3.11967267656051e-131,-1.77248870215648,0.053,0.276,1.1686917780931e-126,"19","Tafa1"
"Slc9a9.4",9.4909876153203e-131,-1.05678273691254,0.052,0.277,3.55551378045129e-126,"19","Slc9a9"
"Lrch1.2",1.30070583159987e-130,-0.756203339227306,0.197,0.473,4.87270418633943e-126,"19","Lrch1"
"Nell1.5",1.77816741223766e-130,-1.09849604780202,0.259,0.509,6.66137075972473e-126,"19","Nell1"
"Fnbp1.3",2.83274899090765e-130,-0.872360462531049,0.2,0.478,1.06120442697382e-125,"19","Fnbp1"
"Prkg1.4",3.16291178944942e-130,0.708184481149071,0.794,0.674,1.18489001456354e-125,"19","Prkg1"
"Sema5a.1",2.28406918054159e-129,-1.09010592881956,0.052,0.278,8.55657996414491e-125,"19","Sema5a"
"Thsd7a.3",5.30594872305164e-129,-0.936834857365653,0.155,0.416,1.9877145106296e-124,"19","Thsd7a"
"Kirrel3.5",4.45864108295818e-128,0.507965745534614,0.852,0.698,1.67029612249779e-123,"19","Kirrel3"
"Adcy2.4",1.33301994530636e-127,0.824039263549509,0.507,0.32,4.99375931910668e-123,"19","Adcy2"
"Tenm4.2",1.02076669482842e-126,0.575989131879314,0.835,0.737,3.82399619216621e-122,"19","Tenm4"
"Fign.9",2.18284855068102e-126,-1.1994599532649,0.041,0.258,8.17738724056123e-122,"19","Fign"
"Tmem108.4",1.3523218352481e-125,-0.857566529658118,0.204,0.47,5.06606805920643e-121,"19","Tmem108"
"Elmo1.4",1.55510122358865e-125,0.702440888422576,0.696,0.564,5.82572020380781e-121,"19","Elmo1"
"Gm1604a.4",2.09760494951831e-125,0.880796379937166,0.557,0.387,7.85804766188551e-121,"19","Gm1604a"
"Dnajc6.1",2.80884471993632e-125,-0.688041082063648,0.281,0.568,1.05224940898254e-120,"19","Dnajc6"
"Il1rapl2.7",6.08358553647882e-123,-1.94225435656342,0.064,0.281,2.2790328136757e-118,"19","Il1rapl2"
"Dock3.1",9.33838650071502e-123,0.597342671151401,0.815,0.781,3.49834635089786e-118,"19","Dock3"
"Brinp3.4",1.88237382878922e-122,-0.89325545080948,0.39,0.638,7.05174883741018e-118,"19","Brinp3"
"Slc1a2.9",3.29046606923117e-122,-1.25893638475887,0.045,0.26,1.23267439885538e-117,"19","Slc1a2"
"Chrm3.6",3.64950364723043e-122,-1.01337380911979,0.169,0.42,1.36717705632546e-117,"19","Chrm3"
"Srgap1.3",5.54647351312728e-122,-0.791489685920331,0.182,0.443,2.07781990748774e-117,"19","Srgap1"
"Dlc1.1",3.72283246563572e-121,-0.770512845535309,0.144,0.4,1.39464749827645e-116,"19","Dlc1"
"Phactr2.5",1.20178738966761e-120,-0.886223986761959,0.057,0.276,4.50213591917281e-116,"19","Phactr2"
"Dpyd.6",3.3643030568046e-120,0.904561937091401,0.479,0.304,1.26033521114014e-115,"19","Dpyd"
"Arpp21.9",1.31758120733594e-119,0.621166459966713,0.734,0.565,4.93592271892191e-115,"19","Arpp21"
"Elavl4.4",6.86326378072585e-119,-0.752754257129707,0.118,0.36,2.57111587753552e-114,"19","Elavl4"
"Ntrk3.5",9.15233216671673e-119,0.716706788422681,0.724,0.598,3.42864667629542e-114,"19","Ntrk3"
"Cers6.2",1.01091919910609e-118,1.02392819115585,0.48,0.334,3.78710550369123e-114,"19","Cers6"
"Epha7.3",1.02508813166168e-118,-0.883615640203013,0.096,0.328,3.84018515883097e-114,"19","Epha7"
"Samd5.4",2.29400091981758e-118,-0.759615544567406,0.186,0.446,8.59378624582063e-114,"19","Samd5"
"Garnl3.2",8.08463494064311e-118,-0.771903898833237,0.125,0.366,3.02866594146372e-113,"19","Garnl3"
"Ccdc136.3",1.68942829220709e-117,-0.845490761843879,0.045,0.256,6.3289362682662e-113,"19","Ccdc136"
"Neto1.5",3.59153175640318e-117,0.987954868530632,0.487,0.329,1.34545962658376e-112,"19","Neto1"
"Sh3d19.9",7.6165239943162e-116,-1.04419918929763,0.087,0.307,2.85330221875074e-111,"19","Sh3d19"
"Rarb.1",2.89669238470783e-114,0.850797968101212,0.322,0.161,1.08515890115925e-109,"19","Rarb"
"Cadm1.5",3.52783858777292e-114,-0.681624642306852,0.535,0.758,1.32159889175149e-109,"19","Cadm1"
"Ctif.1",5.4153530150902e-114,-0.663589497539309,0.163,0.421,2.02869954651309e-109,"19","Ctif"
"Pcdh9.6",6.28518960420676e-113,-0.762823029871237,0.903,0.96,2.35455772952794e-108,"19","Pcdh9"
"Rasgef1b.2",8.38610585692338e-113,-0.726690532037233,0.197,0.451,3.14160297612064e-108,"19","Rasgef1b"
"Rbms1.3",8.41279516267731e-113,-0.764175834225635,0.132,0.372,3.15160132384217e-108,"19","Rbms1"
"Dock9.2",9.29636861840706e-113,-0.726365603414324,0.205,0.465,3.48260561182765e-108,"19","Dock9"
"Zfhx4.3",1.02663164846925e-112,-0.845540604148072,0.106,0.333,3.84596748149549e-108,"19","Zfhx4"
"Nav3.2",1.22840998803819e-112,-0.572377289563449,0.713,0.858,4.60186949718868e-108,"19","Nav3"
"Fhod3.2",2.17629296044441e-112,-0.735101723399794,0.108,0.34,8.15282868841683e-108,"19","Fhod3"
"Kcnma1.7",2.44900709457537e-112,-0.664721037504934,0.677,0.826,9.17447037769827e-108,"19","Kcnma1"
"Nfasc.2",3.42458170673991e-112,-0.777167072970638,0.307,0.583,1.2829167989789e-107,"19","Nfasc"
"Kcnb2.3",5.07740582124624e-112,-0.637184337713338,0.436,0.7,1.90209776875527e-107,"19","Kcnb2"
