"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pip4k2a",1.9671017600458e-30,0.575326308286877,0.468,0.188,7.36915661348357e-26,"TH Prkcd Grin2c Glut_1","Pip4k2a"
"Map3k5",2.75585153598819e-30,0.659571153911073,0.525,0.231,1.03239710241189e-25,"TH Prkcd Grin2c Glut_1","Map3k5"
"Pakap.2",2.79655668415735e-30,0.503188168371122,0.674,0.334,1.04764606501903e-25,"TH Prkcd Grin2c Glut_1","Pakap.2"
"Slc17a6",5.66717938625123e-30,0.579516900595851,0.532,0.228,2.12303874167744e-25,"TH Prkcd Grin2c Glut_1","Slc17a6"
"Prickle1",5.79074730698731e-30,0.717414512146802,0.844,0.539,2.16932975614359e-25,"TH Prkcd Grin2c Glut_1","Prickle1"
"Synj2",6.19704677207543e-30,0.515012610733152,0.305,0.099,2.3215376617549e-25,"TH Prkcd Grin2c Glut_1","Synj2"
"Homer2",9.18419047549008e-30,0.604483998944863,0.415,0.16,3.44058143592809e-25,"TH Prkcd Grin2c Glut_1","Homer2"
"Mb21d2",1.09545853451882e-29,0.581194218576631,0.443,0.176,4.10380676201439e-25,"TH Prkcd Grin2c Glut_1","Mb21d2"
"Gm43320",1.19312689324691e-29,0.650147423838763,0.404,0.155,4.46969196748158e-25,"TH Prkcd Grin2c Glut_1","Gm43320"
"Numb",2.31130029590387e-29,0.59344325858305,0.578,0.266,8.65859316851509e-25,"TH Prkcd Grin2c Glut_1","Numb"
"Galnt9",3.02413717719988e-29,0.541008464739309,0.415,0.16,1.13290226932262e-24,"TH Prkcd Grin2c Glut_1","Galnt9"
"Etv6",3.20904206849428e-29,0.546008580041493,0.422,0.164,1.20217133969933e-24,"TH Prkcd Grin2c Glut_1","Etv6"
"Grid2",3.41404982595856e-29,-1.05003648150325,0.887,0.895,1.2789713458006e-24,"TH Prkcd Grin2c Glut_1","Grid2"
"Gria1",3.65270289733718e-29,-1.27344760080659,0.617,0.745,1.36837555940046e-24,"TH Prkcd Grin2c Glut_1","Gria1"
"Spock1",3.7482550251103e-29,0.67668954190394,0.897,0.629,1.40417129750682e-24,"TH Prkcd Grin2c Glut_1","Spock1"
"Rap1gds1",7.70191174681552e-29,0.685130051929195,0.798,0.483,2.88529017859203e-24,"TH Prkcd Grin2c Glut_1","Rap1gds1"
"Grin2b",1.02274729848707e-28,0.575192205173464,0.965,0.843,3.83141592959225e-24,"TH Prkcd Grin2c Glut_1","Grin2b"
"Ogfrl1",1.14669374156675e-28,0.502831261059355,0.312,0.105,4.29574409465736e-24,"TH Prkcd Grin2c Glut_1","Ogfrl1"
"Fign",1.2904314149184e-28,0.668546741834636,0.553,0.252,4.83421416656729e-24,"TH Prkcd Grin2c Glut_1","Fign"
"Prkg1",1.61917021684141e-28,-1.33917298686814,0.496,0.706,6.06573546633131e-24,"TH Prkcd Grin2c Glut_1","Prkg1"
"Slc4a4",2.45044526914343e-28,0.623119656616191,0.55,0.249,9.17985806726511e-24,"TH Prkcd Grin2c Glut_1","Slc4a4"
"Plekha7",2.67950049491663e-28,0.56853616847382,0.514,0.223,1.00379447540567e-23,"TH Prkcd Grin2c Glut_1","Plekha7"
"Atrnl1",3.88925264305965e-28,0.629563317268387,0.879,0.617,1.456991825143e-23,"TH Prkcd Grin2c Glut_1","Atrnl1"
"Syt7",6.42106914137885e-28,0.66100740072524,0.635,0.318,2.40546092174335e-23,"TH Prkcd Grin2c Glut_1","Syt7"
"Edil3",8.6352733982672e-28,0.666785099627873,0.908,0.66,3.23494612045886e-23,"TH Prkcd Grin2c Glut_1","Edil3"
"Sash1",1.19553758233562e-27,0.573605556960062,0.553,0.25,4.47872289094571e-23,"TH Prkcd Grin2c Glut_1","Sash1"
"Atp11c",2.9246397660183e-27,0.610953738467175,0.628,0.317,1.09562854914577e-22,"TH Prkcd Grin2c Glut_1","Atp11c"
"Srrm4",3.42045822637021e-27,0.645205109242879,0.738,0.391,1.28137206076281e-22,"TH Prkcd Grin2c Glut_1","Srrm4"
"Samd5",4.6017147825595e-27,0.617998629089756,0.816,0.473,1.72389439184244e-22,"TH Prkcd Grin2c Glut_1","Samd5"
"Ppp4r4",4.7602006599891e-27,0.664092473854065,0.585,0.285,1.78326637124512e-22,"TH Prkcd Grin2c Glut_1","Ppp4r4"
"Npas2",4.99198868659754e-27,0.506313930511386,0.532,0.233,1.87009880177317e-22,"TH Prkcd Grin2c Glut_1","Npas2"
"Ick",7.02067101633878e-27,0.532460499095794,0.348,0.128,2.63008377614084e-22,"TH Prkcd Grin2c Glut_1","Ick"
"Nebl",9.17162433870652e-27,-1.260068093864,0.312,0.574,3.43587390976624e-22,"TH Prkcd Grin2c Glut_1","Nebl"
"Lsamp",1.21880012341628e-26,-0.686517447989773,0.993,0.989,4.56586902234208e-22,"TH Prkcd Grin2c Glut_1","Lsamp"
"Far2",1.2200104735264e-26,0.557827966350536,0.514,0.23,4.57040323592459e-22,"TH Prkcd Grin2c Glut_1","Far2"
"Dcc",2.25833847488935e-26,-1.24836631350478,0.656,0.779,8.46018759463047e-22,"TH Prkcd Grin2c Glut_1","Dcc"
"Mef2a",4.25354001528171e-26,0.622926458651014,0.809,0.488,1.59346116052484e-21,"TH Prkcd Grin2c Glut_1","Mef2a"
"Rcan2",6.5835254569476e-26,0.65143904050489,0.84,0.532,2.46632030668171e-21,"TH Prkcd Grin2c Glut_1","Rcan2"
"Ncam2",6.59166211361677e-26,-1.23592360670183,0.66,0.75,2.46936846100312e-21,"TH Prkcd Grin2c Glut_1","Ncam2"
"Rgs7bp",1.31280930058437e-25,0.58066781093216,0.844,0.518,4.91804620184915e-21,"TH Prkcd Grin2c Glut_1","Rgs7bp"
"Alcam",1.42939426810002e-25,-1.60424740268068,0.22,0.494,5.35479680715629e-21,"TH Prkcd Grin2c Glut_1","Alcam"
"Tmem131",2.83504100950292e-25,0.703171809268154,0.713,0.42,1.06206306297998e-20,"TH Prkcd Grin2c Glut_1","Tmem131"
"Dmd",3.54580696851213e-25,-0.926831553153996,0.702,0.822,1.32833020654401e-20,"TH Prkcd Grin2c Glut_1","Dmd"
"Slc1a2",3.54689607587765e-25,0.574244922082524,0.539,0.252,1.32873820794528e-20,"TH Prkcd Grin2c Glut_1","Slc1a2"
"Gabrb2",4.0850951639386e-25,0.6364790476511,0.883,0.613,1.53035835031468e-20,"TH Prkcd Grin2c Glut_1","Gabrb2"
"Esyt2",4.31794150223544e-25,0.591498409276964,0.823,0.514,1.61758724556744e-20,"TH Prkcd Grin2c Glut_1","Esyt2"
"Ntrk3",1.34805067388707e-24,-1.12690073520659,0.369,0.626,5.05006743451573e-20,"TH Prkcd Grin2c Glut_1","Ntrk3"
"Map2",1.57603932417027e-24,-0.795773644374541,0.784,0.817,5.90415851620666e-20,"TH Prkcd Grin2c Glut_1","Map2"
"Gm20754",2.6075050488492e-24,0.577139809336292,0.748,0.419,9.76823541399886e-20,"TH Prkcd Grin2c Glut_1","Gm20754"
"Adgrb1",5.9033020422474e-24,0.645681970445092,0.667,0.382,2.21149501106672e-19,"TH Prkcd Grin2c Glut_1","Adgrb1"
"Stox2",1.69208606263687e-23,0.728521202381229,0.851,0.613,6.33889280785025e-19,"TH Prkcd Grin2c Glut_1","Stox2"
"Tox",1.77016650206732e-23,0.716359500533867,0.695,0.4,6.63139775004461e-19,"TH Prkcd Grin2c Glut_1","Tox"
"Cntnap5a",2.40751889201096e-23,-1.44061699456151,0.472,0.642,9.01904727325147e-19,"TH Prkcd Grin2c Glut_1","Cntnap5a"
"Ldlrad4",2.48132269912573e-23,0.504890623281676,0.773,0.445,9.29553109546479e-19,"TH Prkcd Grin2c Glut_1","Ldlrad4"
"Fstl4",2.901680865987e-23,0.623826058383261,0.684,0.4,1.08702768601605e-18,"TH Prkcd Grin2c Glut_1","Fstl4"
"Ppm1l",3.39295241970308e-23,0.591684932803994,0.741,0.441,1.27106783546917e-18,"TH Prkcd Grin2c Glut_1","Ppm1l"
"Hecw2",3.71014272761219e-23,0.5291384745202,0.887,0.634,1.38989366861808e-18,"TH Prkcd Grin2c Glut_1","Hecw2"
"Slc24a2",3.86234117536737e-23,0.606547341444775,0.879,0.685,1.44691025111613e-18,"TH Prkcd Grin2c Glut_1","Slc24a2"
"Thsd7a",5.23408566494339e-23,0.55012870058587,0.706,0.419,1.96079317180109e-18,"TH Prkcd Grin2c Glut_1","Thsd7a"
"Gm43341",9.65468474474625e-23,0.508500527618946,0.433,0.192,3.61683799907684e-18,"TH Prkcd Grin2c Glut_1","Gm43341"
"Ahi1",2.95867362720034e-22,-1.04949176192433,0.482,0.639,1.10837831422179e-17,"TH Prkcd Grin2c Glut_1","Ahi1"
"Nhs",8.51262696094625e-22,-1.2318374500004,0.167,0.432,3.18900031210968e-17,"TH Prkcd Grin2c Glut_1","Nhs"
"Igf1r",2.4122482971885e-21,0.594588169044959,0.713,0.44,9.03676457092755e-17,"TH Prkcd Grin2c Glut_1","Igf1r"
"Gm26871",3.14038172776852e-21,-1.05585764063585,0.589,0.712,1.17644980285664e-16,"TH Prkcd Grin2c Glut_1","Gm26871"
"Nkain3",3.36335154105869e-21,-1.5085990723447,0.188,0.442,1.25997875431141e-16,"TH Prkcd Grin2c Glut_1","Nkain3"
"Slc24a3",4.94847169706596e-21,0.510563572759703,0.922,0.649,1.85379646715485e-16,"TH Prkcd Grin2c Glut_1","Slc24a3"
"March11",1.19481748392909e-20,0.506829400130774,0.436,0.2,4.47602525829516e-16,"TH Prkcd Grin2c Glut_1","March11"
"Gabrb3",1.42577923147591e-20,-0.682116626232326,0.83,0.849,5.34125415695507e-16,"TH Prkcd Grin2c Glut_1","Gabrb3"
"Galnt13",1.96709513128248e-20,-0.942571837198181,0.688,0.752,7.36913178081043e-16,"TH Prkcd Grin2c Glut_1","Galnt13"
"Gria2",4.04922860229354e-20,-0.625027393799664,0.901,0.889,1.51692201899121e-15,"TH Prkcd Grin2c Glut_1","Gria2"
"Robo2",5.81018237187775e-20,-1.20645627658222,0.482,0.632,2.17661052015284e-15,"TH Prkcd Grin2c Glut_1","Robo2"
"Srgap3",6.76417747848227e-20,-0.968314177646074,0.348,0.567,2.53399616698903e-15,"TH Prkcd Grin2c Glut_1","Srgap3"
"Mbnl1",7.11875823444928e-20,0.509553019724029,0.66,0.374,2.66682920978939e-15,"TH Prkcd Grin2c Glut_1","Mbnl1"
"Usp29",8.21064763989175e-20,-0.943616899360148,0.699,0.756,3.07587281885625e-15,"TH Prkcd Grin2c Glut_1","Usp29"
"Slit2",9.50850462415056e-20,-1.49878211787796,0.092,0.341,3.56207600229928e-15,"TH Prkcd Grin2c Glut_1","Slit2"
"Trim9",2.84333761454874e-19,0.595167311167876,0.812,0.563,1.06517113716225e-14,"TH Prkcd Grin2c Glut_1","Trim9"
"Ncam1",6.30651450285915e-19,-0.712580267982692,0.777,0.803,2.3625464630611e-14,"TH Prkcd Grin2c Glut_1","Ncam1"
"Hs3st4",7.72794626681173e-19,-1.89552192564711,0.223,0.451,2.89504323047301e-14,"TH Prkcd Grin2c Glut_1","Hs3st4"
"Kcnj3",1.16301213478334e-18,0.50383181728197,0.833,0.609,4.35687605932533e-14,"TH Prkcd Grin2c Glut_1","Kcnj3"
"Hcn1",1.72212166524261e-18,-1.2882752365158,0.22,0.451,6.45141218233185e-14,"TH Prkcd Grin2c Glut_1","Hcn1"
"Stxbp5l",1.8724820429399e-18,-0.816932294131235,0.475,0.661,7.01469222926145e-14,"TH Prkcd Grin2c Glut_1","Stxbp5l"
"C130073E24Rik",1.88341033928091e-18,-1.32796073605631,0.238,0.463,7.05563181301416e-14,"TH Prkcd Grin2c Glut_1","C130073E24Rik"
"Unc5d",2.05979653676697e-18,-1.49015312219541,0.514,0.627,7.71640978603643e-14,"TH Prkcd Grin2c Glut_1","Unc5d"
"Csmd2",3.4631545011356e-18,-1.03662776463137,0.323,0.529,1.29736693921542e-13,"TH Prkcd Grin2c Glut_1","Csmd2"
"A230057D06Rik",4.20773088918376e-18,-0.623876651150834,0.848,0.862,1.57630014570602e-13,"TH Prkcd Grin2c Glut_1","A230057D06Rik"
"Ttc3",4.80865589644824e-18,-0.543086994272052,0.911,0.893,1.80141867192744e-13,"TH Prkcd Grin2c Glut_1","Ttc3"
"Caln1",4.99769180511769e-18,-1.34650323139707,0.156,0.387,1.87223530403319e-13,"TH Prkcd Grin2c Glut_1","Caln1"
"Sgcz",5.11859914908563e-18,-1.00387031106834,0.84,0.853,1.91752961323046e-13,"TH Prkcd Grin2c Glut_1","Sgcz"
"Ptprt",5.41538286312361e-18,-1.55539782989919,0.277,0.484,2.02871072818337e-13,"TH Prkcd Grin2c Glut_1","Ptprt"
"Cadm1",6.67303577830282e-18,-0.83246856404962,0.716,0.77,2.4998526632678e-13,"TH Prkcd Grin2c Glut_1","Cadm1"
"Grm5",1.36986763616038e-17,-0.75733255283725,0.915,0.884,5.13179813858403e-13,"TH Prkcd Grin2c Glut_1","Grm5"
"Negr1",2.61756841474957e-17,-0.636464732552585,0.922,0.918,9.80593479533485e-13,"TH Prkcd Grin2c Glut_1","Negr1"
"Lrrtm4",2.64573456840503e-17,-0.815388414731252,0.787,0.866,9.91145084015894e-13,"TH Prkcd Grin2c Glut_1","Lrrtm4"
"Pcdh7",3.87605705420828e-17,-0.972238155843824,0.699,0.758,1.45204849364751e-12,"TH Prkcd Grin2c Glut_1","Pcdh7"
"Nova1",9.59068684004703e-17,-1.20754759923065,0.191,0.395,3.59286310401842e-12,"TH Prkcd Grin2c Glut_1","Nova1"
"Slc35f4",1.05480210766039e-16,-1.1372832125771,0.17,0.392,3.95149965571737e-12,"TH Prkcd Grin2c Glut_1","Slc35f4"
"Pde1a",1.28776180262688e-16,-1.43289226456785,0.149,0.37,4.82421326500083e-12,"TH Prkcd Grin2c Glut_1","Pde1a"
"Gabra2",5.25050221877624e-16,-0.864623621736993,0.376,0.583,1.96694314119796e-11,"TH Prkcd Grin2c Glut_1","Gabra2"
"Erbb4",6.48597275248088e-16,-2.10616838486695,0.422,0.55,2.42977511253439e-11,"TH Prkcd Grin2c Glut_1","Erbb4"
"Gm45341",8.05390790251463e-16,-1.27487052548186,0.351,0.535,3.01715497844003e-11,"TH Prkcd Grin2c Glut_1","Gm45341"
"Zfp385b",8.22975501924508e-16,0.593910417204874,0.777,0.581,3.08303082530959e-11,"TH Prkcd Grin2c Glut_1","Zfp385b"
"Ssbp2",8.55162852339139e-16,-1.03976428302847,0.454,0.574,3.20361107743288e-11,"TH Prkcd Grin2c Glut_1","Ssbp2"
"Pdzrn4",1.08175372066828e-15,-1.22753920873425,0.344,0.51,4.0524657883675e-11,"TH Prkcd Grin2c Glut_1","Pdzrn4"
"Trerf1",1.60874403522372e-15,-0.967279960901225,0.262,0.451,6.0266769047551e-11,"TH Prkcd Grin2c Glut_1","Trerf1"
"Afdn",3.28934254275552e-15,-0.930811205723374,0.202,0.403,1.23225350336707e-10,"TH Prkcd Grin2c Glut_1","Afdn"
"Kcnq5",3.33924277391547e-15,-1.32209860246381,0.401,0.573,1.25094712796421e-10,"TH Prkcd Grin2c Glut_1","Kcnq5"
"Syn3",4.11711199407758e-15,-1.01350369806096,0.259,0.443,1.54235249522134e-10,"TH Prkcd Grin2c Glut_1","Syn3"
"Dip2c",7.58059660436301e-15,-0.658461651624568,0.691,0.739,2.83984309992647e-10,"TH Prkcd Grin2c Glut_1","Dip2c"
"Grm8",3.84685304379895e-14,-1.20333966237806,0.294,0.484,1.44110808726796e-09,"TH Prkcd Grin2c Glut_1","Grm8"
"Me3",6.37412392504975e-14,-1.02863328372232,0.106,0.295,2.38787430480214e-09,"TH Prkcd Grin2c Glut_1","Me3"
"Fnbp1l",1.38511736910686e-13,-0.869160150114661,0.252,0.439,5.18892668814811e-09,"TH Prkcd Grin2c Glut_1","Fnbp1l"
"Epb41l1",1.84943751972041e-13,-0.904237086937592,0.124,0.31,6.92836283637658e-09,"TH Prkcd Grin2c Glut_1","Epb41l1"
"Chl1",2.28912366650916e-13,-0.938096293047815,0.262,0.438,8.57551507947662e-09,"TH Prkcd Grin2c Glut_1","Chl1"
"Gabrg3",2.66833380626126e-13,-0.731766733023328,0.723,0.781,9.99611210501593e-09,"TH Prkcd Grin2c Glut_1","Gabrg3"
"Gad2",3.38563666242445e-13,-1.00837456460126,0.078,0.262,1.26832720647745e-08,"TH Prkcd Grin2c Glut_1","Gad2"
"Traf3",4.60507725188561e-13,-0.904009320765774,0.096,0.277,1.72515404010139e-08,"TH Prkcd Grin2c Glut_1","Traf3"
"Kcnip1",4.87847849580626e-13,-1.12979964625872,0.245,0.419,1.82757561409894e-08,"TH Prkcd Grin2c Glut_1","Kcnip1"
"Rapgef4",4.91657956919746e-13,-0.836707311138032,0.344,0.506,1.84184903821275e-08,"TH Prkcd Grin2c Glut_1","Rapgef4"
"Pcdh15",5.83083510576574e-13,-1.30130930315654,0.663,0.685,2.18434744732196e-08,"TH Prkcd Grin2c Glut_1","Pcdh15"
"Nrxn3",6.3639556015394e-13,-0.67634277659792,0.933,0.919,2.38406504744869e-08,"TH Prkcd Grin2c Glut_1","Nrxn3"
"Smyd3",2.11382116084532e-12,-0.68734491205843,0.539,0.648,7.91879683275872e-08,"TH Prkcd Grin2c Glut_1","Smyd3"
"Pde8b",2.26055863178555e-12,-0.926502780416513,0.206,0.377,8.46850474639503e-08,"TH Prkcd Grin2c Glut_1","Pde8b"
"Adcy2",3.38533896604615e-12,-1.03496757436113,0.16,0.338,1.26821568346021e-07,"TH Prkcd Grin2c Glut_1","Adcy2"
"Tenm2",4.16272221792116e-12,-0.66699772613215,0.911,0.896,1.55943899727762e-07,"TH Prkcd Grin2c Glut_1","Tenm2"
"Arhgap26.1",7.61827517656682e-12,-0.803737545813309,0.379,0.528,2.85395824664546e-07,"TH Prkcd Grin2c Glut_1","Arhgap26.1"
"Sntg1",2.90124333391901e-11,-0.542947319483722,0.865,0.838,1.08686377775274e-06,"TH Prkcd Grin2c Glut_1","Sntg1"
"Lrrtm3",5.87087961789817e-11,-0.708937215281451,0.567,0.659,2.19934892245701e-06,"TH Prkcd Grin2c Glut_1","Lrrtm3"
"Iqschfp",7.33529498401942e-11,0.504228229766891,0.766,0.593,2.74794820691336e-06,"TH Prkcd Grin2c Glut_1","Iqschfp"
"Meis2",7.75140739502442e-11,-1.54958229332544,0.099,0.255,2.90383223832405e-06,"TH Prkcd Grin2c Glut_1","Meis2"
"Dclk1",8.77660442902986e-11,-0.567804014342631,0.73,0.762,3.28789155120317e-06,"TH Prkcd Grin2c Glut_1","Dclk1"
"Vat1l",1.15874809975345e-10,-0.917258551698294,0.117,0.269,4.34090213129636e-06,"TH Prkcd Grin2c Glut_1","Vat1l"
"Mmp16",1.45134150907845e-10,-0.732086406052544,0.578,0.633,5.43701556130971e-06,"TH Prkcd Grin2c Glut_1","Mmp16"
"Ephb1",2.24299375719704e-10,-0.996183358310747,0.174,0.326,8.40270321321157e-06,"TH Prkcd Grin2c Glut_1","Ephb1"
"Trpm3",5.38847429082042e-10,-1.25696228020737,0.408,0.523,2.01863023882715e-05,"TH Prkcd Grin2c Glut_1","Trpm3"
"Dgkg",5.6736850237429e-10,-0.835765417434802,0.124,0.28,2.12547588359456e-05,"TH Prkcd Grin2c Glut_1","Dgkg"
"Atp8a1",6.08500143046069e-10,-0.78321766392173,0.44,0.523,2.27956323587918e-05,"TH Prkcd Grin2c Glut_1","Atp8a1"
"Slc35f1",9.23341396938321e-10,-0.790202473384775,0.621,0.658,3.45902154121034e-05,"TH Prkcd Grin2c Glut_1","Slc35f1"
"Plcxd3",1.13549055376784e-09,-0.935872112461256,0.174,0.318,4.25377471252509e-05,"TH Prkcd Grin2c Glut_1","Plcxd3"
"Gm1604a",1.67513293140112e-09,-0.834646561534656,0.273,0.415,6.27538298761488e-05,"TH Prkcd Grin2c Glut_1","Gm1604a"
"Mgat4c",1.69454856486103e-09,-0.954639885099538,0.677,0.685,6.34811783368239e-05,"TH Prkcd Grin2c Glut_1","Mgat4c"
"Rasgrf2",1.99644477081487e-09,-0.84406168378069,0.167,0.314,7.47908140042665e-05,"TH Prkcd Grin2c Glut_1","Rasgrf2"
"Samd4",2.05884898749982e-09,-0.83717225593453,0.163,0.304,7.71286007697182e-05,"TH Prkcd Grin2c Glut_1","Samd4"
"Nkain2",2.43604129602761e-09,-0.582801986236278,0.94,0.907,9.12589790317862e-05,"TH Prkcd Grin2c Glut_1","Nkain2"
"Rasgef1a",3.41067215934937e-09,-0.761643166823804,0.174,0.316,0.000127770600433546,"TH Prkcd Grin2c Glut_1","Rasgef1a"
"5730522E02Rik",3.57896501247483e-09,-0.94493507226065,0.333,0.447,0.000134075187297332,"TH Prkcd Grin2c Glut_1","5730522E02Rik"
"Epha5",6.80118645197742e-09,-0.765970863268624,0.613,0.633,0.000254786046863978,"TH Prkcd Grin2c Glut_1","Epha5"
"Neto1",2.79170940190121e-08,-0.921460935917437,0.223,0.348,0.00104583017614023,"TH Prkcd Grin2c Glut_1","Neto1"
"Sipa1l1",4.89283112094336e-08,-0.795295040197709,0.358,0.449,0.0018329523945278,"TH Prkcd Grin2c Glut_1","Sipa1l1"
"Sgcd",5.20630804230613e-08,-1.0911458728238,0.557,0.59,0.00195038711880872,"TH Prkcd Grin2c Glut_1","Sgcd"
"Gm45455",5.43200679096205e-08,-0.82256044287406,0.255,0.372,0.0020349383840302,"TH Prkcd Grin2c Glut_1","Gm45455"
"Grip1",6.47874577101914e-08,-0.592271995826779,0.862,0.816,0.00242706774073919,"TH Prkcd Grin2c Glut_1","Grip1"
"Cdh13",6.62780278354259e-08,-1.04404769811529,0.511,0.54,0.00248290747877072,"TH Prkcd Grin2c Glut_1","Cdh13"
"Dscaml1",1.13999599296575e-07,-0.852911777207096,0.259,0.372,0.0042706529888483,"TH Prkcd Grin2c Glut_1","Dscaml1"
"Cdh18",1.30872933200543e-07,-0.851261281700339,0.798,0.753,0.00490276182355875,"TH Prkcd Grin2c Glut_1","Cdh18"
"Eml5",1.31739523524581e-07,-0.656619762595015,0.436,0.507,0.00493522603027786,"TH Prkcd Grin2c Glut_1","Eml5"
"A830018L16Rik",1.58670291162417e-07,-0.856778654135567,0.273,0.381,0.00594410644752647,"TH Prkcd Grin2c Glut_1","A830018L16Rik"
"Brinp3",2.62829552162269e-07,-0.729191658892597,0.642,0.651,0.00984612068310294,"TH Prkcd Grin2c Glut_1","Brinp3"
"Kctd8",3.71613119322291e-07,-0.963407592778409,0.188,0.304,0.0139213706760517,"TH Prkcd Grin2c Glut_1","Kctd8"
"Ksr2",3.91155121728754e-07,-0.58422414754878,0.457,0.528,0.0146534531702026,"TH Prkcd Grin2c Glut_1","Ksr2"
"Fstl5",3.94294922283302e-07,-0.948290207089308,0.312,0.404,0.0147710763785771,"TH Prkcd Grin2c Glut_1","Fstl5"
"Arnt2",4.64892764509921e-07,-0.685359719693454,0.142,0.254,0.0174158127440707,"TH Prkcd Grin2c Glut_1","Arnt2"
"Ptpro",4.72331442012136e-07,-0.782934329862875,0.177,0.288,0.0176944804806586,"TH Prkcd Grin2c Glut_1","Ptpro"
"Sdk1",6.59373746414607e-07,-1.05733507285255,0.355,0.438,0.024701459288184,"TH Prkcd Grin2c Glut_1","Sdk1"
"A330076H08Rik",6.99879767098137e-07,-0.531993249907268,0.596,0.622,0.0262188958350304,"TH Prkcd Grin2c Glut_1","A330076H08Rik"
"Cep112",7.53240529344329e-07,-0.599676622111359,0.408,0.511,0.0282178967102972,"TH Prkcd Grin2c Glut_1","Cep112"
"Chsy3",7.77441746227577e-07,-0.88648149130434,0.376,0.453,0.0291245226971775,"TH Prkcd Grin2c Glut_1","Chsy3"
"Rmst",8.30380576642584e-07,-0.849708641169448,0.44,0.511,0.0311077171621845,"TH Prkcd Grin2c Glut_1","Rmst"
"March1",8.48562478141738e-07,-0.664906253885177,0.649,0.67,0.0317888475561458,"TH Prkcd Grin2c Glut_1","March1"
"Gnas",8.9564499215301e-07,-0.814146331281436,0.404,0.467,0.0335526526960361,"TH Prkcd Grin2c Glut_1","Gnas"
"Gprasp2",2.19524874705291e-06,-0.676933562795231,0.259,0.354,0.082238408562096,"TH Prkcd Grin2c Glut_1","Gprasp2"
"Trpc5",2.51027201538821e-06,-0.78200023662718,0.163,0.27,0.094039810240473,"TH Prkcd Grin2c Glut_1","Trpc5"
"Fam135b",2.97255879960665e-06,-0.6370357283132,0.376,0.46,0.111357997750864,"TH Prkcd Grin2c Glut_1","Fam135b"
"Zfpm2",3.77071896528974e-06,-1.0110535128364,0.191,0.291,0.141258673877684,"TH Prkcd Grin2c Glut_1","Zfpm2"
"Dpyd",6.02590876639661e-06,-0.895935452200102,0.206,0.301,0.22574259420675,"TH Prkcd Grin2c Glut_1","Dpyd"
"Kcnb2",6.51685876540258e-06,-0.564176095952609,0.777,0.739,0.244134563069512,"TH Prkcd Grin2c Glut_1","Kcnb2"
"Prkca",1.4559466277486e-05,-0.825926608821726,0.291,0.368,0.54542672568718,"TH Prkcd Grin2c Glut_1","Prkca"
"Grb10",1.63521768386111e-05,-0.545684033945384,0.312,0.404,0.612585248728049,"TH Prkcd Grin2c Glut_1","Grb10"
"Rfx3",2.49324257069244e-05,-0.666819868010381,0.493,0.507,0.934018531832804,"TH Prkcd Grin2c Glut_1","Rfx3"
"E130307A14Rik",2.61749257212718e-05,-0.624198515845111,0.415,0.457,0.980565067370283,"TH Prkcd Grin2c Glut_1","E130307A14Rik"
"Tmem130",2.76746869891606e-05,-0.591090109107584,0.16,0.25,1,"TH Prkcd Grin2c Glut_1","Tmem130"
"Tnrc6c",3.05632123214482e-05,-0.512547049824681,0.564,0.561,1,"TH Prkcd Grin2c Glut_1","Tnrc6c"
"Aff2",3.47139998296077e-05,-0.691432714738237,0.387,0.439,1,"TH Prkcd Grin2c Glut_1","Aff2"
"Mctp1",3.50418403324706e-05,-0.70883016802588,0.44,0.476,1,"TH Prkcd Grin2c Glut_1","Mctp1"
"Lcorl",3.7441381191412e-05,-0.719564221864887,0.305,0.369,1,"TH Prkcd Grin2c Glut_1","Lcorl"
"Prr16",3.81309993694931e-05,-0.618173136483497,0.387,0.454,1,"TH Prkcd Grin2c Glut_1","Prr16"
"Il1rapl2",4.32135406774774e-05,-1.43560869382083,0.213,0.293,1,"TH Prkcd Grin2c Glut_1","Il1rapl2"
"Kirrel3",4.56982902338112e-05,-0.529972384579978,0.706,0.714,1,"TH Prkcd Grin2c Glut_1","Kirrel3"
"Pcdh11x",5.09689346719483e-05,-0.930129073209837,0.369,0.416,1,"TH Prkcd Grin2c Glut_1","Pcdh11x"
"Ptprk",5.39368243112696e-05,-0.96319751403739,0.234,0.305,1,"TH Prkcd Grin2c Glut_1","Ptprk"
"Dync2h1",5.53935829664661e-05,-0.557910224288491,0.443,0.476,1,"TH Prkcd Grin2c Glut_1","Dync2h1"
"Rgl1",6.69258116797415e-05,-0.591644177953824,0.227,0.307,1,"TH Prkcd Grin2c Glut_1","Rgl1"
"Hs6st2",7.06004017277995e-05,-0.67792605251452,0.266,0.337,1,"TH Prkcd Grin2c Glut_1","Hs6st2"
"Pds5b",8.94442483987313e-05,-0.553707120473558,0.34,0.402,1,"TH Prkcd Grin2c Glut_1","Pds5b"
"Sh3rf3",0.000122184993498187,-0.622164957390219,0.273,0.34,1,"TH Prkcd Grin2c Glut_1","Sh3rf3"
"Gpc6",0.000152721364718368,-0.685834000447919,0.535,0.574,1,"TH Prkcd Grin2c Glut_1","Gpc6"
"Fndc3a",0.000162511636347365,-0.652369628355463,0.426,0.448,1,"TH Prkcd Grin2c Glut_1","Fndc3a"
"Cdk17",0.000190035344766026,-0.530396350667195,0.255,0.329,1,"TH Prkcd Grin2c Glut_1","Cdk17"
